id|title|ios_url|ios_app_store_id|ios_app_name|android_url|android_package|android_app_name|windows_phone_url|windows_phone_app_id|windows_phone_app_name|description|google_product_category|product_type|link|image_link|condition|availability|price|sale_price|sale_price_effective_date|gtin|brand|mpn|item_group_id|gender|age_group|color|size|shipping|custom_label_0|freeshipping|custom_label_1|custom_label_2|custom_label_3|custom_label_4
"2601736582|[JAAH]유틸리티 홀터 베스트|siecmobile://deeplink/gate/gate.siv?goods_no=2601736582|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736582|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736582|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>티셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736582|https://image.shinsegaev.com/upload/C00001/s3/goods/org/147/260205141421147.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601736582|40000|26 S/S|신상||신세계V 브랜드"
"2601736583|[JAAH]컬러 블록 버뮤다 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736583|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736583|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736583|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736583|https://image.shinsegaev.com/upload/C00001/s3/goods/org/154/260205141421154.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2601736583|40000|26 S/S|신상||신세계V 브랜드"
"2601736584|[JAAH]컬러 블록 버뮤다 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736584|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736584|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736584|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736584|https://image.shinsegaev.com/upload/C00001/s3/goods/org/161/260205141421161.jpg|new|in stock|139000.0|139000.0|||JAAH|||unisex||||KR::KRW:3000|2601736584|40000|26 S/S|신상||신세계V 브랜드"
"2601736585|[JAAH]커브드 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736585|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736585|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736585|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736585|https://image.shinsegaev.com/upload/C00001/s3/goods/org/168/260205141421168.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2601736585|40000|26 S/S|신상||신세계V 브랜드"
"2601736586|[JAAH]커브드 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736586|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736586|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736586|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736586|https://image.shinsegaev.com/upload/C00001/s3/goods/org/175/260205141421175.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2601736586|40000|26 S/S|신상||신세계V 브랜드"
"2601736587|[JAAH]메시 배색 부츠컷 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736587|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736587|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736587|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736587|https://image.shinsegaev.com/upload/C00001/s3/goods/org/182/260205141421182.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601736587|40000|26 S/S|신상||신세계V 브랜드"
"2601736588|[JAAH]메시 배색 레깅스|siecmobile://deeplink/gate/gate.siv?goods_no=2601736588|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736588|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736588|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736588|https://image.shinsegaev.com/upload/C00001/s3/goods/org/189/260205141421189.jpg|new|in stock|99000.0|99000.0|||JAAH|||unisex||||KR::KRW:3000|2601736588|40000|26 S/S|신상||신세계V 브랜드"
"2601736589|[JAAH]메시 배색 레깅스|siecmobile://deeplink/gate/gate.siv?goods_no=2601736589|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736589|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736589|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736589|https://image.shinsegaev.com/upload/C00001/s3/goods/org/196/260205141421196.jpg|new|in stock|99000.0|99000.0|||JAAH|||unisex||||KR::KRW:3000|2601736589|40000|26 S/S|신상||신세계V 브랜드"
"2601736590|[JAAH]벨티드 파라슈트 팬츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736590|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736590|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736590|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>팬츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736590|https://image.shinsegaev.com/upload/C00001/s3/goods/org/203/260205141421203.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601736590|40000|26 S/S|신상||신세계V 브랜드"
"2601736591|[JAAH]메시 하프 집업 원피스|siecmobile://deeplink/gate/gate.siv?goods_no=2601736591|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736591|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736591|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>원피스""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736591|https://image.shinsegaev.com/upload/C00001/s3/goods/org/211/260205141421211.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2601736591|40000|26 S/S|신상||신세계V 브랜드"
"2601736592|[JAAH]스트랩 롱 원피스|siecmobile://deeplink/gate/gate.siv?goods_no=2601736592|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736592|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736592|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>원피스""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736592|https://image.shinsegaev.com/upload/C00001/s3/goods/org/219/260205141421219.jpg|new|in stock|219000.0|219000.0|||JAAH|||unisex||||KR::KRW:3000|2601736592|40000|26 S/S|신상||신세계V 브랜드"
"2601736593|[JAAH]스트랩 롱 원피스|siecmobile://deeplink/gate/gate.siv?goods_no=2601736593|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736593|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736593|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>원피스""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736593|https://image.shinsegaev.com/upload/C00001/s3/goods/org/783/260211142648783.jpg|new|in stock|219000.0|219000.0|||JAAH|||unisex||||KR::KRW:3000|2601736593|40000|26 S/S|신상||신세계V 브랜드"
"2601736594|[JAAH]슬릿 원피스|siecmobile://deeplink/gate/gate.siv?goods_no=2601736594|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736594|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736594|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>원피스""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736594|https://image.shinsegaev.com/upload/C00001/s3/goods/org/227/260205141421227.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601736594|40000|26 S/S|신상||신세계V 브랜드"
"2601736595|[JAAH]슬릿 원피스|siecmobile://deeplink/gate/gate.siv?goods_no=2601736595|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736595|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736595|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>원피스""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736595|https://image.shinsegaev.com/upload/C00001/s3/goods/org/234/260205141421234.jpg|new|in stock|159000.0|159000.0|||JAAH|||unisex||||KR::KRW:3000|2601736595|40000|26 S/S|신상||신세계V 브랜드"
"2601736869|[JAAH]스트링 크롭 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736869|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736869|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736869|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736869|https://image.shinsegaev.com/upload/C00001/s3/goods/org/241/260205141421241.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2601736869|40000|26 S/S|신상||신세계V 브랜드"
"2601736870|[JAAH]스트링 크롭 셔츠|siecmobile://deeplink/gate/gate.siv?goods_no=2601736870|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736870|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736870|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>블라우스/셔츠""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736870|https://image.shinsegaev.com/upload/C00001/s3/goods/org/248/260205141421248.jpg|new|in stock|179000.0|179000.0|||JAAH|||unisex||||KR::KRW:3000|2601736870|40000|26 S/S|신상||신세계V 브랜드"
"2601736874|[JAAH]메시 토트 백|siecmobile://deeplink/gate/gate.siv?goods_no=2601736874|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736874|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736874|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""백/슈즈>여성 가방""|""백/슈즈>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736874|https://image.shinsegaev.com/upload/C00001/s3/goods/org/273/260205141421273.jpg|new|in stock|49000.0|49000.0|||JAAH|||unisex||||KR::KRW:3000|2601736874|40000|26 S/S|신상||신세계V 브랜드"
"2601736875|[JAAH]메시 토트 백|siecmobile://deeplink/gate/gate.siv?goods_no=2601736875|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736875|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736875|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""백/슈즈>여성 가방""|""백/슈즈>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736875|https://image.shinsegaev.com/upload/C00001/s3/goods/org/279/260205141421279.jpg|new|in stock|49000.0|49000.0|||JAAH|||unisex||||KR::KRW:3000|2601736875|40000|26 S/S|신상||신세계V 브랜드"
"2601736879|[JAAH]시스루 크루 삭스|siecmobile://deeplink/gate/gate.siv?goods_no=2601736879|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736879|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736879|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""액세서리>여성 액세서리""|""액세서리>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736879|https://image.shinsegaev.com/upload/C00001/s3/goods/org/297/260205141421297.jpg|new|in stock|25000.0|25000.0|||JAAH|||unisex||||KR::KRW:3000|2601736879|40000|26 S/S|신상||신세계V 브랜드"
"2601736881|[JAAH]메시 블록 캠프 캡|siecmobile://deeplink/gate/gate.siv?goods_no=2601736881|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736881|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736881|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""액세서리>여성 액세서리""|""액세서리>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736881|https://image.shinsegaev.com/upload/C00001/s3/goods/org/309/260205141421309.jpg|new|in stock|59000.0|59000.0|||JAAH|||unisex||||KR::KRW:3000|2601736881|40000|26 S/S|신상||신세계V 브랜드"
"2601736882|[JAAH]메시 블록 캠프 캡|siecmobile://deeplink/gate/gate.siv?goods_no=2601736882|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736882|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601736882|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""액세서리>여성 액세서리""|""액세서리>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601736882|https://image.shinsegaev.com/upload/C00001/s3/goods/org/314/260205141421314.jpg|new|in stock|59000.0|59000.0|||JAAH|||unisex||||KR::KRW:3000|2601736882|40000|26 S/S|신상||신세계V 브랜드"
"2601741636|[GUCCI]구찌 오피디아 스트랩 키링 블랙 은장 817305 JAAH3 8146 49340500|siecmobile://deeplink/gate/gate.siv?goods_no=2601741636|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601741636|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2601741636|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""액세서리>여성 액세서리""|""액세서리>GUCCI""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2601741636|https://image.shinsegaev.com/upload/C00001/s3/goods/org/585/260913182775585.jpg|new|in stock|792000.0|633800.0|||GUCCI|||unisex||||KR::KRW:5000|2601741636|50000||||입점 브랜드"
"2602757354|[GUCCI]구찌 블론디 크리스털 미니 귀걸이 837265 JAAHV 8062|siecmobile://deeplink/gate/gate.siv?goods_no=2602757354|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2602757354|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2602757354|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""액세서리>여성 액세서리""|""액세서리>GUCCI""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2602757354|https://image.shinsegaev.com/upload/C00001/s3/goods/org/575/260915183345575.jpg|new|in stock|1350000.0|698000.0|||GUCCI|||female||||KR::KRW:0|2602757354|0||||입점 브랜드"
"2602810301|[JAAH]시어 라이트 윈드 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2602810301|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2602810301|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2602810301|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2602810301|https://image.shinsegaev.com/upload/C00001/s3/goods/org/370/260312147339370.jpg|new|in stock|199000.0|199000.0|||JAAH|||unisex||||KR::KRW:3000|2602810301|40000|26 S/S|신상||신세계V 브랜드"
"2602810302|[JAAH]시어 라이트 윈드 점퍼|siecmobile://deeplink/gate/gate.siv?goods_no=2602810302|1081778027|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2602810302|""com.si.simembers""|""신세계V""|siecmobile://deeplink/gate/gate.siv?goods_no=2602810302|||""신세계인터내셔날 프리미엄 라이프스타일 플랫폼"," 신세계V!""|""여성의류>아우터""|""여성의류>JAAH""|https://m.shinsegaev.com/gate/gate.siv?goods_no=2602810302|https://image.shinsegaev.com/upload/C00001/s3/goods/org/389/260312147339389.jpg|new|in stock|199000.0|199000.0|||JAAH|||unisex||||KR::KRW:3000|2602810302|40000|26 S/S|신상||신세계V 브랜드"
